wdcd,longitude,latitude
E05012475,-2.47655,51.293751
E05012476,-2.48915,51.281029
E05012477,-2.37766,51.368759
E05012478,-2.41714,51.409519
E05012479,-2.3832,51.361778
E05012480,-2.36979,51.37619
E05012481,-2.48628,51.30418
E05012482,-2.42857,51.311581
E05012483,-2.5429,51.38475
E05012484,-2.44689,51.291321
E05012485,-2.46875,51.38868
E05012486,-2.39084,51.37109
E05012487,-2.48113,51.326542
E05012488,-2.40176,51.376301
E05012489,-2.35357,51.391548
E05012490,-2.4652,51.282501
E05012491,-2.38091,51.379509
E05012492,-2.38965,51.400742
E05012493,-2.34291,51.371262
E05012494,-0.66811,51.41045
E05012495,-0.73666,51.526539
E05012496,-0.75223,51.546909
E05012497,-0.74619,51.517052
E05012498,-0.70412,51.483551
E05012499,-0.64128,51.477859
E05012500,-0.65261,51.477928
E05012501,-0.62693,51.47876
E05012502,-0.75005,51.49971
E05012503,-0.55897,51.470509
E05012504,-0.61259,51.486969
E05012505,-0.72997,51.53632
E05012506,-0.79824,51.498489
E05012507,-0.61264,51.44318
E05012508,-0.72438,51.513069
E05012509,-0.75818,51.533009
E05012510,-0.7102,51.535831
E05012511,-0.71534,51.523811
E05012512,-0.63178,51.40107
E05012513,-3.00435,50.889881
E05012514,-2.45871,51.008049
E05012515,-2.44017,51.109211
E05012516,-2.67761,50.950481
E05012517,-2.84124,50.99234
E05012518,-2.58677,51.017368
E05012519,-2.55105,51.071468
E05012520,-2.94028,50.88073
E05012521,-2.96705,50.875488
E05012522,-2.96263,50.880909
E05012523,-2.96399,50.867039
E05012524,-2.95326,50.868912
E05012525,-2.66616,50.911629
E05012526,-2.78568,50.87339
E05012527,-2.84606,51.035099
E05012528,-2.80966,50.90799
E05012529,-2.76319,50.946812
E05012530,-2.91475,50.92643
E05012531,-2.93077,50.98045
E05012532,-2.76125,50.9841
E05012533,-2.47126,50.977581
E05012534,-2.96893,50.939751
E05012535,-2.66534,51.035549
E05012536,-2.73752,50.89875
E05012537,-2.84915,50.94384
E05012538,-2.39024,51.08886
E05012539,-2.79932,51.076111
E05012540,-2.74168,51.064732
E05012541,-2.3958,51.038818
E05012542,-2.87372,50.884312
E05012543,-2.63325,50.94976
E05012544,-2.61297,50.94783
E05012545,-2.65251,50.948872
E05012546,-2.64735,50.933788
E05012547,-2.65246,50.966049
E05012548,-3.40217,54.525169
E05012549,-3.50507,54.444981
E05012550,-3.26838,54.329632
E05012551,-3.50714,54.514042
E05012552,-3.57933,54.542431
E05012553,-3.53456,54.585659
E05012554,-3.53012,54.486401
E05012555,-3.40314,54.419182
E05012556,-3.56253,54.54707
E05012557,-3.59907,54.540939
E05012558,-3.26669,54.205151
E05012559,-3.5463,54.514301
E05012560,-3.53953,54.554428
E05012561,-3.58189,54.49144
E05012562,-3.56589,54.53212
E05012563,-3.58297,54.55608
E05012564,-3.58986,54.520309
E05012565,0.788877,52.016869
E05012566,0.845903,52.061249
E05012567,1.072531,51.96331
E05012568,0.961196,52.002129
E05012569,0.90738,51.983391
E05012570,1.041161,51.999062
E05012571,0.696225,52.136841
E05012572,1.056447,52.042271
E05012573,1.032302,51.973209
E05012574,1.242724,51.97208
E05012575,0.760151,52.02898
E05012576,0.950465,52.052052
E05012577,0.973364,52.041458
E05012578,0.793736,52.110901
E05012579,0.737591,52.09116
E05012580,0.874752,52.13303
E05012581,1.156236,52.003319
E05012582,0.952199,52.073471
E05012583,1.106269,52.052559
E05012584,1.156288,51.97612
E05012585,0.741428,52.047058
E05012586,0.718159,52.04649
E05012587,0.743679,52.04142
E05012588,0.724599,52.034401
E05012589,1.008127,52.269169
E05012590,0.999891,52.126282
E05012591,1.045109,52.096401
E05012592,1.078396,52.081059
E05012593,0.982723,52.194698
E05012594,1.13477,52.1245
E05012595,1.002248,52.178242
E05012596,1.196283,52.24028
E05012597,0.91223,52.22715
E05012598,1.156355,52.3097
E05012599,1.32002,52.362541
E05012600,1.05058,52.329121
E05012601,0.992859,52.220741
E05012602,1.227185,52.3069
E05012603,1.112962,52.252529
E05012604,1.053669,52.161579
E05012605,0.963331,52.175549
E05012606,1.135809,52.352798
E05012607,0.886986,52.190418
E05012608,0.99514,52.338291
E05012609,0.994181,52.188381
E05012610,1.152012,52.191521
E05012611,1.016849,52.184731
E05012612,1.321705,52.292561
E05012613,0.859054,52.26088
E05012614,0.939784,52.29636
E05012615,-1.54272,52.247501
E05012616,-1.61812,52.264938
E05012617,-1.51681,52.33453
E05012618,-1.69291,52.336182
E05012619,-1.55803,52.345829
E05012620,-1.57609,52.334759
E05012621,-1.53321,52.278358
E05012622,-1.52203,52.290741
E05012623,-1.52042,52.310181
E05012624,-1.5513,52.301701
E05012625,-1.51942,52.282181
E05012626,-1.46026,52.301338
E05012627,-1.58296,52.293652
E05012628,-1.59188,52.27092
E05012629,-1.56369,52.277351
E05012630,-1.59085,52.285419
E05012631,-1.5153,52.25634
E05012632,-0.7511,52.678619
E05012633,-0.72228,52.62207
E05012634,-0.67063,52.72744
E05012635,-0.66529,52.672352
E05012636,-0.59158,52.727631
E05012637,-0.57095,52.61742
E05012638,-0.75375,52.691559
E05012639,-0.70132,52.56596
E05012640,-0.61407,52.638809
E05012641,-0.72592,52.675751
E05012642,-0.74553,52.67001
E05012643,-0.73385,52.66449
E05012644,-0.50006,52.686279
E05012645,-0.73193,52.583569
E05012646,-0.78076,52.723869
E05012647,-1.56697,53.774731
E05012648,-1.61045,53.783691
E05012649,-1.92293,50.73864
E05012650,-1.94979,50.776482
E05012651,-1.82715,50.726452
E05012652,-1.84065,50.725079
E05012653,-1.87558,50.723839
E05012654,-1.9953,50.76495
E05012655,-1.76107,50.759449
E05012656,-1.92869,50.704731
E05012657,-1.96256,50.75148
E05012658,-1.78376,50.73724
E05012659,-1.82659,50.774311
E05012660,-2.00032,50.744419
E05012661,-1.8574,50.72451
E05012662,-1.78602,50.723789
E05012663,-2.01354,50.72266
E05012664,-1.70174,50.743519
E05012665,-1.90673,50.76564
E05012666,-1.81847,50.742439
E05012667,-1.87183,50.754349
E05012668,-1.7328,50.73703
E05012669,-1.84664,50.757401
E05012670,-1.94333,50.738918
E05012671,-1.97556,50.7327
E05012672,-1.95453,50.71946
E05012673,-1.93634,50.722549
E05012674,-1.97874,50.719849
E05012675,-1.85196,50.73962
E05012676,-1.88563,50.761139
E05012677,-1.89269,50.732681
E05012678,-1.89782,50.747688
E05012679,-1.80766,50.727829
E05012680,-1.89496,50.716621
E05012681,-1.87258,50.742538
E05012682,-2.18807,50.952099
E05012683,-2.73561,50.830299
E05012684,-2.32407,50.883179
E05012685,-2.15783,50.865971
E05012686,-2.76499,50.740601
E05012687,-2.43398,50.81609
E05012688,-2.47997,50.74398
E05012689,-2.57847,50.67371
E05012690,-2.49836,50.634239
E05012691,-1.95642,50.80587
E05012692,-2.02516,50.768768
E05012693,-1.89958,50.915878
E05012694,-2.03771,50.90976
E05012695,-2.35411,50.66518
E05012696,-2.4271,50.709412
E05012697,-2.46307,50.713989
E05012698,-2.44463,50.712269
E05012699,-2.671,50.780991
E05012700,-1.90429,50.80854
E05012701,-1.91162,50.793228
E05012702,-2.26752,51.032848
E05012703,-2.13223,50.898571
E05012704,-2.43178,50.644581
E05012705,-2.92092,50.736408
E05012706,-2.10301,50.75956
E05012707,-2.8573,50.788139
E05012708,-2.45132,50.61993
E05012709,-2.43471,50.555511
E05012710,-2.22058,50.781509
E05012711,-2.46096,50.626259
E05012712,-2.47245,50.597031
E05012713,-1.82859,50.827431
E05012714,-2.20049,51.007488
E05012715,-2.51484,50.95472
E05012716,-2.52538,50.93045
E05012717,-2.52694,50.944439
E05012718,-2.06665,50.64547
E05012719,-2.37786,50.952599
E05012720,-2.0556,50.819221
E05012721,-2.31955,50.927898
E05012722,-1.96852,50.61142
E05012723,-2.47666,50.662601
E05012724,-1.87097,50.875938
E05012725,-2.13312,50.695351
E05012726,-1.87807,50.83942
E05012727,-1.88025,50.781052
E05012728,-2.2385,50.69688
E05012729,-2.47094,50.61116
E05012730,-1.9843,50.801411
E05012731,-2.46109,50.692421
E05012732,-2.21464,50.84166
E05012733,-2.60131,50.866928
E05012734,1.533749,52.20113
E05012735,1.614496,52.45594
E05012736,1.494468,52.416111
E05012737,1.247441,52.117828
E05012738,1.711934,52.463421
E05012739,1.679262,52.463848
E05012740,1.408306,52.051811
E05012741,1.355545,51.975029
E05012742,1.356201,52.227341
E05012743,1.741814,52.497761
E05012744,1.520269,52.35886
E05012745,1.744748,52.481838
E05012746,1.449149,52.305092
E05012747,1.239002,52.060692
E05012748,1.71202,52.418091
E05012749,1.735271,52.460239
E05012750,1.6877,52.52174
E05012751,1.2629,52.04845
E05012752,1.330397,52.108791
E05012753,1.278948,52.012821
E05012754,1.704558,52.485699
E05012755,1.486775,52.12114
E05012756,1.21613,52.051048
E05012757,1.497954,52.213741
E05012758,1.65823,52.33894
E05012759,1.317648,51.95945
E05012760,1.405547,52.168442
E05012761,1.304858,52.09156
E05012762,1.658631,52.379509
E05012763,0.710488,52.243591
E05012764,0.767045,52.357578
E05012765,0.908938,52.355881
E05012766,0.605153,52.24028
E05012767,0.623407,52.447418
E05012768,0.672495,52.435589
E05012769,0.594181,52.423901
E05012770,0.578069,52.203629
E05012771,0.568031,52.104118
E05012772,0.726116,52.250961
E05012773,0.377102,52.271641
E05012774,0.440943,52.07909
E05012775,0.449191,52.08445
E05012776,0.434892,52.091808
E05012777,0.424603,52.078941
E05012778,0.455402,52.07555
E05012779,0.41217,52.08466
E05012780,0.706269,52.21085
E05012781,0.508921,52.300129
E05012782,0.82777,52.310478
E05012783,0.501272,52.259121
E05012784,0.517603,52.403992
E05012785,0.567176,52.31245
E05012786,0.517917,52.351391
E05012787,0.546012,52.352451
E05012788,0.497107,52.347721
E05012789,0.691246,52.24688
E05012790,0.754222,52.24437
E05012791,0.411089,52.246151
E05012792,0.40101,52.25943
E05012793,0.375999,52.245529
E05012794,0.781678,52.316231
E05012795,0.638878,52.31216
E05012796,0.778183,52.20649
E05012797,0.693626,52.261009
E05012798,0.722766,52.230701
E05012799,0.894288,52.319359
E05012800,0.732433,52.273621
E05012801,0.454537,52.386372
E05012802,0.707284,52.259071
E05012803,0.697879,52.236191
E05012804,0.61253,52.144119
E05012805,0.458145,52.132351
E05012806,-3.47165,51.191719
E05012807,-3.07777,51.007679
E05012808,-3.13923,51.013988
E05012809,-3.19713,51.028851
E05012810,-3.01835,51.040291
E05012811,-3.52993,51.057629
E05012812,-3.6033,51.121498
E05012813,-3.0775,51.019169
E05012814,-3.0613,50.945572
E05012815,-3.11657,51.013599
E05012816,-3.24913,51.0144
E05012817,-3.47099,51.201241
E05012818,-3.48226,51.211121
E05012819,-3.18406,50.980141
E05012820,-2.96507,51.026951
E05012821,-3.11039,51.02034
E05012822,-3.13518,51.04826
E05012823,-3.36102,51.14209
E05012824,-3.49703,51.199718
E05012825,-3.62003,51.195271
E05012826,-3.09618,51.031281
E05012827,-3.19786,51.170631
E05012828,-3.25545,50.978611
E05012829,-3.21833,51.092522
E05012830,-3.12278,50.967621
E05012831,-3.09627,51.017639
E05012832,-3.09213,51.004822
E05012833,-3.31994,51.160679
E05012834,-3.21626,50.977871
E05012835,-3.23886,50.98262
E05012836,-3.23155,50.972771
E05012837,-3.1114,51.02985
E05012838,-3.07393,51.046719
E05012839,-3.10915,51.004108
E05012840,-3.37192,51.0327
E05012841,-1.60943,53.880901
E05012842,-1.5417,53.866459
E05012843,-0.44645,52.03101
E05012844,-0.51859,51.84705
E05012845,-0.50487,51.88023
E05012846,-0.53533,51.890202
E05012847,-0.40689,52.06432
E05012848,-0.53232,51.910801
E05012849,-0.32916,52.094028
E05012850,-0.293,52.130692
E05012851,1.384969,52.470409
E05012852,1.307064,52.417999
E05012853,-0.90954,51.53434
E05012854,-0.93654,51.494999
E05012855,1.220369,51.123981
E05012856,1.235887,51.20319
E05012857,1.300877,51.142288
E05012858,1.220934,51.161671
E05012859,1.323953,51.221588
E05012860,1.355633,51.17622
E05012861,1.255662,51.279491
E05012862,1.282824,51.118408
E05012863,1.388383,51.224709
E05012864,1.37663,51.209942
E05012865,1.390022,51.245441
E05012866,1.290232,51.132149
E05012867,1.326833,51.270241
E05012868,1.296893,51.128319
E05012869,1.30168,51.120079
E05012870,1.392421,51.203251
E05012871,1.290532,51.158081
E05012872,-0.19236,51.326839
E05012873,-0.18751,51.296452
E05012874,-0.1713,51.223469
E05012875,-0.14833,51.276299
E05012876,-0.15062,51.170139
E05012877,-0.16576,51.200352
E05012878,-0.20406,51.190849
E05012879,-0.22858,51.278961
E05012880,-0.18812,51.231709
E05012881,-0.22275,51.319221
E05012882,-0.15594,51.24118
E05012883,-0.17652,51.25285
E05012884,-0.20845,51.237808
E05012885,-0.20826,51.218899
E05012886,-0.23479,51.306881
E05012887,-0.49411,51.374222
E05012888,-0.47793,51.37117
E05012889,-0.49517,51.383469
E05012890,-0.50933,51.392551
E05012891,-0.5235,51.429371
E05012892,-0.54683,51.428829
E05012893,-0.56597,51.424541
E05012894,-0.57898,51.432129
E05012895,-0.55446,51.38065
E05012896,-0.48645,51.356892
E05012897,-0.53343,51.361252
E05012898,-0.52582,51.412182
E05012899,-0.58054,51.405891
E05012900,-0.51463,51.350849
E05012901,1.222076,52.63578
E05012902,1.294177,52.6777
E05012903,1.324724,52.639992
E05012904,1.261676,52.609909
E05012905,1.299384,52.61388
E05012906,1.292187,52.627628
E05012907,1.276666,52.648972
E05012908,1.27195,52.627811
E05012909,1.301522,52.643459
E05012910,1.314773,52.627071
E05012911,1.288024,52.620609
E05012912,1.248396,52.626091
E05012913,1.258402,52.641998
E05012914,-0.22243,51.104839
E05012915,-0.20678,51.093029
E05012916,-0.17181,51.10273
E05012917,-0.20861,51.109772
E05012918,-0.2177,51.12178
E05012919,-0.2021,51.14484
E05012920,-0.15289,51.104511
E05012921,-0.19146,51.119659
E05012922,-0.14763,51.141609
E05012923,-0.14841,51.114368
E05012924,-0.19371,51.107929
E05012925,-0.17569,51.116428
E05012926,-0.18482,51.096352
E05012927,-1.46917,51.024078
E05012928,-1.4845,51.218979
E05012929,-1.50068,51.205769
E05012930,-1.46945,51.210152
E05012931,-1.47385,51.20047
E05012932,-1.55431,51.184731
E05012933,-1.59976,51.22015
E05012934,-1.47973,51.280571
E05012935,-1.52845,51.229561
E05012936,-1.4706,50.95253
E05012937,-1.43305,50.98381
E05012938,-1.48126,51.004002
E05012939,-1.40243,50.984879
E05012940,-2.96376,54.919762
E05012941,-2.89984,54.889881
E05012942,-2.64306,54.966331
E05012943,-2.93269,54.892712
E05012944,-2.9238,54.876049
E05012945,-2.96931,54.8619
E05012946,-2.94597,54.88113
E05012947,-2.8952,54.874691
E05012948,-2.85545,55.027248
E05012949,-2.96296,54.889462
E05012950,-2.97632,54.88781
E05012951,-2.90321,54.924728
E05012952,-2.83194,54.869911
E05012953,1.171197,51.269619
E05012954,1.129163,51.216331
E05012955,1.192313,51.347672
E05012956,1.12831,51.30949
E05012957,-2.7776,52.073448
E05012958,-2.74339,52.156109
E05012959,-2.82799,52.058861
E05012960,-2.69924,52.124611
E05012961,0.609331,51.93589
E05012962,0.648262,51.946709
E05012963,0.631412,51.940041
E05012964,0.585721,51.796471
E05012965,0.633321,51.83971
E05012966,0.644339,51.79908
E05012967,0.631415,51.818501
E05012968,-1.13726,51.87854
E05012969,-1.14762,51.939209
E05012970,-1.27778,51.68927
E05012971,-1.26543,51.68605
E05012972,-1.29796,51.750599
E05012973,-1.59327,51.667671
E05012974,-1.42013,51.612789
E05012975,-1.35393,51.583328
E05012976,-1.24964,51.6973
E05012977,-1.3266,51.67881
E05012978,-1.42832,51.598961
E05012979,-1.41852,51.568481
E05012980,-1.6272,51.616241
E05012981,0.179964,51.868679
E05012982,0.157373,51.864079
E05012983,0.166196,51.88052
E05012984,0.140243,51.875599
E05012985,0.152116,51.85376
E05012986,-0.01231,51.965389
E05012987,-0.04664,51.913559
E05012988,0.434043,51.284111
E05012989,0.405877,51.273708
E05013830,-1.41366,53.77046
E05013831,-1.46333,53.78952
N08000101,-5.89564,54.677608
N08000102,-6.2881,54.637211
N08000103,-6.24085,54.71722
N08000104,-5.99452,54.755379
N08000105,-6.01165,54.75462
N08000106,-5.92532,54.690338
N08000107,-5.97036,54.681709
N08000108,-5.94895,54.74416
N08000109,-6.00827,54.723801
N08000110,-5.96122,54.684509
N08000111,-5.95221,54.683632
N08000112,-5.92814,54.67775
N08000113,-6.0846,54.641251
N08000114,-5.9662,54.65633
N08000115,-6.34408,54.71587
N08000116,-6.25036,54.606281
N08000117,-6.0406,54.7509
N08000118,-5.93992,54.686272
N08000119,-6.20369,54.707279
N08000120,-5.94488,54.668739
N08000121,-5.95978,54.675171
N08000122,-6.18575,54.708191
N08000123,-5.96673,54.670021
N08000124,-5.9122,54.701611
N08000125,-6.00555,54.680988
N08000126,-5.90875,54.683208
N08000127,-5.97025,54.703789
N08000128,-5.92603,54.665691
N08000129,-6.09357,54.754211
N08000130,-6.29365,54.73267
N08000131,-5.91689,54.671059
N08000132,-5.88475,54.68663
N08000133,-6.24904,54.765739
N08000134,-6.20515,54.731979
N08000135,-6.20529,54.71875
N08000136,-6.18032,54.720772
N08000137,-6.08809,54.69302
N08000138,-6.41854,54.717571
N08000139,-5.92191,54.656101
N08000140,-5.90671,54.66428
N08000201,-6.34336,54.531391
N08000202,-6.47402,54.416672
N08000203,-6.21454,54.335312
N08000204,-6.27209,54.366959
N08000205,-6.277,54.341412
N08000206,-6.28804,54.347672
N08000207,-6.72551,54.374489
N08000208,-6.3633,54.41692
N08000209,-6.35796,54.445061
N08000210,-6.66411,54.35899
N08000211,-6.4526,54.431019
N08000212,-6.41052,54.44894
N08000213,-6.64305,54.335381
N08000214,-6.44653,54.518021
N08000215,-6.275,54.4133
N08000216,-6.12635,54.405361
N08000217,-6.33823,54.36594
N08000218,-6.09774,54.364319
N08000219,-6.53062,54.339909
N08000220,-6.75802,54.243439
N08000221,-6.39223,54.430561
N08000222,-6.43384,54.423561
N08000223,-6.31938,54.45298
N08000224,-6.34331,54.472149
N08000225,-6.219,54.304062
N08000226,-6.5683,54.436871
N08000227,-6.27126,54.460678
N08000228,-6.43998,54.393318
N08000229,-6.46386,54.293468
N08000230,-6.3358,54.453289
N08000231,-6.75434,54.309761
N08000232,-6.32133,54.46769
N08000233,-6.18012,54.397221
N08000234,-6.14249,54.260109
N08000235,-6.54995,54.376122
N08000236,-6.62045,54.259201
N08000237,-6.34428,54.459099
N08000238,-6.41365,54.362808
N08000239,-6.53648,54.488708
N08000240,-6.63679,54.356701
N08000241,-6.31142,54.43383
N08000301,-5.98818,54.574829
N08000302,-5.95825,54.615082
N08000303,-5.98083,54.60574
N08000304,-5.90817,54.598518
N08000305,-5.97828,54.594582
N08000306,-5.96623,54.63068
N08000307,-5.96381,54.590698
N08000308,-5.8958,54.59211
N08000309,-5.93478,54.650051
N08000310,-5.86647,54.603882
N08000311,-5.93644,54.551891
N08000312,-5.95523,54.58366
N08000313,-5.88409,54.59272
N08000314,-5.95258,54.641281
N08000315,-5.92799,54.590439
N08000316,-5.94777,54.626789
N08000317,-5.9573,54.620491
N08000318,-5.96288,54.598148
N08000319,-6.01973,54.590759
N08000320,-5.88713,54.599819
N08000321,-5.90041,54.572659
N08000322,-5.90642,54.63023
N08000323,-6.00547,54.554119
N08000324,-5.94767,54.59626
N08000325,-5.97763,54.58168
N08000326,-5.9857,54.549622
N08000327,-5.99601,54.616482
N08000328,-5.93092,54.625919
N08000329,-5.84342,54.612
N08000330,-5.83625,54.58374
N08000331,-5.87551,54.57111
N08000332,-5.92873,54.635078
N08000333,-5.86085,54.594929
N08000334,-6.0107,54.5625
N08000335,-6.04134,54.553841
N08000336,-5.99015,54.635921
N08000337,-5.96145,54.564209
N08000338,-5.88573,54.575809
N08000339,-5.98,54.563789
N08000340,-5.93059,54.607559
N08000341,-5.87933,54.58527
N08000342,-5.91987,54.57795
N08000343,-6.03248,54.567638
N08000344,-5.90264,54.580608
N08000345,-5.91626,54.570358
N08000346,-5.86741,54.585621
N08000347,-5.854,54.58147
N08000348,-5.94505,54.605358
N08000349,-6.00126,54.580769
N08000350,-6.00899,54.569672
N08000351,-5.83201,54.601551
N08000352,-5.93809,54.568211
N08000353,-5.8862,54.61478
N08000354,-5.99794,54.592709
N08000355,-6.0175,54.55619
N08000356,-5.96023,54.552929
N08000357,-5.94626,54.613441
N08000358,-5.94552,54.580158
N08000359,-5.90865,54.590431
N08000360,-5.95999,54.60638
N08000401,-6.69762,55.05455
N08000402,-6.9687,54.96093
N08000403,-6.69222,55.185841
N08000404,-6.2502,55.202412
N08000405,-7.00814,55.01936
N08000406,-6.50572,55.075211
N08000407,-6.53141,55.072269
N08000408,-6.48342,55.053108
N08000409,-6.73945,55.151249
N08000410,-6.67817,55.117851
N08000411,-6.49276,55.001709
N08000412,-6.94727,55.039791
N08000413,-6.48312,55.110008
N08000414,-6.87333,55.01474
N08000415,-6.62297,55.138641
N08000416,-6.86034,54.919189
N08000417,-6.39615,55.033371
N08000418,-6.9787,54.884338
N08000419,-6.71699,54.960461
N08000420,-6.45355,55.191059
N08000421,-7.08953,55.01548
N08000422,-6.93171,55.041142
N08000423,-6.64751,55.190449
N08000424,-6.60968,54.972961
